,Unnamed: 0,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Latitude,Longitude
235,235,15200000,1170,Malad West,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.1840129,72.8412155
236,236,2300000,310,Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
237,237,33000000,1245,Wadala,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.0269192,72.8759337
238,238,29000000,1153,Wadala,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.0269192,72.8759337
239,239,11200000,573,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,18.97686135,73.0201311109118
240,240,9000000,1100,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,18.97686135,73.0201311109118
241,241,8500000,1135,Ulwe,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,18.97686135,73.0201311109118
242,242,9000000,1060,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
243,243,11500000,560,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1840129,72.8412155
244,244,12100000,1150,Dahisar,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,19.2494501,72.8596206
245,245,11000000,1054,kandivali,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,19.204159,72.8516821
246,246,27000000,1695,Goregaon,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,19.1648688,72.8495492
247,247,21600000,1579,Goregaon,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1648688,72.8495492
248,248,30200000,2153,Goregaon,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1648688,72.8495492
249,249,41200000,1872,Goregaon,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.1648688,72.8495492
250,250,30500000,1717,Goregaon,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.1648688,72.8495492
251,251,36700000,1675,Goregaon East,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19.1692623,72.8552548
252,252,23800000,1672,Malad East,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.1860219,72.8563181
253,253,20500000,1457,Malad East,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,19.1860219,72.8563181
254,254,5500000,425,Bhandup West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1462636,72.9339461
255,255,9000000,560,thakur village kandivali east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21203575,72.86949812951099
256,256,32500000,1200,Santacruz West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0844004,72.8372899
257,257,8500000,575,Kanjurmarg,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,19.1296868,72.9283701
258,258,9000000,400,Borivali East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2267228,72.8619328
259,259,2500000,300,Kandivali East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2103809,72.8640837
260,260,5500000,400,I C Colony,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,19.2467725,72.8489125
261,261,8000000,650,Dahisar W,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.2041759,72.8342246
262,262,27500000,1600,Malad East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1860219,72.8563181
263,263,11500000,860,Marol,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,19.11847485,72.86601423126619
264,264,35900000,1320,Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,19.0094817,72.8376614
265,265,42000000,1200,Lower Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,18.99568,72.8302756
266,266,33100000,1320,Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,19.0094817,72.8376614
267,267,106000000,2826,Worli,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,19.0116962,72.8180702
268,268,101400000,2880,Lower Parel,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,18.99568,72.8302756
269,269,32500000,997,Jogeshwari East,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,19.1429335,72.8552066
270,270,18500000,1038,Jogeshwari East,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,19.1429335,72.8552066
271,271,11000000,600,Malad West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,19.1840129,72.8412155
272,272,9200000,400,Chembur Shell Colony,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0626319,72.9011399
273,273,50100000,2800,Central Avenue,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.1239859,72.9126221
274,274,33000000,1400,Chembur East,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.0730526,72.8699382
276,276,21800000,1412,Mulund,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,19.1722904,72.9564695
277,277,21200000,1412,Mulund,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,19.1722904,72.9564695
278,278,3000000,545,Nalasopara West,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.012455,72.835058
279,279,11000000,585,raheja vihar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.11916625,72.89512335704254
280,280,17900000,1000,raheja vihar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.11916625,72.89512335704254
281,281,19500000,1050,Powai Lake,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.1277203,72.90621423919501
282,282,19500000,1014,MHADA Colony 20,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.1672245,72.9676413
283,283,16000000,900,Goregaon East,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,19.1692623,72.8552548
286,286,6400000,1550,Taloja,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,19.0657609,73.0930218
287,287,90000000,5245,Thane West,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1,19.0263007,73.0120218
288,288,2100000,529,Vangani,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08913,73.2928848
289,289,3600000,530,Sector 20 Kharghar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
290,290,9200000,1260,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
291,291,9000000,1260,Sector12 New Panvel,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.1648326,73.2283573
292,292,9200000,1150,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
293,293,5300000,690,Sector 17 Ulwe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
295,295,9500000,1260,Sector 19 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
296,296,9000000,1240,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
298,298,10800000,1260,Sector12 Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0173837,73.09548380186183
299,299,11000000,1255,Sector 21 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
300,300,7200000,1055,Sector 19 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
301,301,7000000,1060,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
303,303,8500000,1150,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
304,304,8500000,1165,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
306,306,11000000,1470,Sector12 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
308,308,9200000,1180,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
310,310,11000000,1230,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
311,311,4500000,599,Sector 17 Ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
314,314,16800000,1665,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
315,315,16299999,1640,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
316,316,15500000,1650,Sector 17 Ulwe,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,18.97686135,73.0201311109118
317,317,4900000,980,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0657609,73.0930218
318,318,3400000,730,Rutu Enclave,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.262750150000002,72.96728418250154
320,320,6200000,1075,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.451809,72.8068256
321,321,33700000,1600,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
322,322,50100000,2800,Central Avenue,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.1239859,72.9126221
323,323,10700000,715,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
324,324,15000000,1016,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
325,325,18500000,1000,Chembur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
326,326,17600000,1100,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
327,327,5000000,578,Sector 20 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
328,328,5000000,650,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
329,329,4000000,600,Sector 21 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
330,330,5000000,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
332,332,4800000,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
333,333,3800000,560,Sector-5 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
334,334,3600000,580,Sector-6A Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
335,335,4400000,530,Sector 11 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
336,336,5000000,650,Sector-18 Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
337,337,9000000,1450,Sector 21 Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
338,338,2600000,380,Sector-12 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
340,340,21000000,620,azad nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.1657976,72.955893
341,341,19600000,1250,Chembur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,19.054818,72.8979713
342,342,18600000,1067,Sindhi Society Chembur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1,19.0508747,72.8890543
343,343,21500000,1200,Chembur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.054818,72.8979713
344,344,11000000,780,Kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,19.0629954,72.8847136
345,345,13799999,1020,Sahkar Nagar,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,19.12939505,72.83967085453972
346,346,14000000,671,Deonar,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,19.0475502,72.9051895
347,347,22000000,1650,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
348,348,14500000,1360,Kharghar,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,19.0258415,73.0593001
349,349,25000000,1600,Kandivali East,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2103809,72.8640837
350,350,11500000,1250,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,19.0258415,73.0593001
351,351,4000000,750,Taloja,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,19.0657609,73.0930218
352,352,2500000,450,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,19.0657609,73.0930218
353,353,2300000,410,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,19.0657609,73.0930218
354,354,45000000,1168,Lower Parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99568,72.8302756
355,355,5700000,516,Thane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0308262,73.0198537
356,356,9600000,900,Jankalyan Nagar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,19.1068579,72.8671624
357,357,2010000,600,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,19.2363538,73.1405923
358,358,2005000,575,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,19.2363538,73.1405923
359,359,2548000,675,Ambarnath,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,19.13620795,72.81682698341878
360,360,2492000,660,Ambarnath,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,19.13620795,72.81682698341878
361,361,2418000,640,Ambarnath,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,19.13620795,72.81682698341878
363,363,21700000,900,Vakola,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.0813635,72.853893
364,364,16700000,1150,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.1068579,72.8671624
365,365,2900000,350,Jankalyan Nagar,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.1068579,72.8671624
366,366,11500000,950,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.1068579,72.8671624
367,367,4000000,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
368,368,6400000,980,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
369,369,6900000,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,19.0164338,73.0806552
370,370,7500000,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18.97686135,73.0201311109118
371,371,5425000,619,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
372,372,5700000,710,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
373,373,7100000,887,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
374,374,7800000,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
375,375,5900000,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
376,376,6200000,660,Kamothe Sector 16,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0173837,73.09548380186183
377,377,5500000,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18.97686135,73.0201311109118
378,378,5000000,650,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
379,379,4050000,638,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
380,380,5050000,675,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
381,381,7400000,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18.97686135,73.0201311109118
382,382,6800000,1006,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
383,383,3000000,420,Kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
384,384,5200000,850,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
385,385,6700000,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
386,386,6900000,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
387,387,7950000,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
388,388,5460000,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
389,389,4950000,650,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
390,390,7000000,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
391,391,8575000,1100,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
392,392,4800000,600,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
393,393,2700000,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18.97686135,73.0201311109118
394,394,7900000,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
395,395,36000000,900,Almeida Park,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,19.0576676,72.8313908
396,396,35000000,700,Khar,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,19.0689385,72.8401184
397,397,30000000,850,Bandra West,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,19.0583358,72.8302669
398,398,35000000,800,Pali Hill,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,19.0649126,72.8270326
399,399,35000000,800,15th Road,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.078685,72.8320569
400,400,2100000,770,Palghar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6817432,72.7883823
401,401,14500000,989,Chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.054818,72.8979713
402,402,14900000,1550,Kharghar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
403,403,3700000,550,Sector13 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
404,404,2700000,416,Sector 20 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
405,405,3850000,510,Kharghar,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,19.0258415,73.0593001
406,406,2850000,305,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,19.0258415,73.0593001
407,407,12100000,1251,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
408,408,6800000,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
409,409,6000000,850,Kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1,19.0258415,73.0593001
410,410,6850000,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
411,411,5500000,900,Kharghar,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
412,412,9200000,1500,Sector 21 Kharghar,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
413,413,5000000,650,Sector 12 Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19.0429946,73.08068445403441
414,414,17500000,1750,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
415,415,9400000,1240,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
416,416,16500000,1560,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
417,417,3700000,640,Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
418,418,2700000,350,Sector 21 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
419,419,8000000,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1,19.0258415,73.0593001
420,420,22000000,1770,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1,19.0258415,73.0593001
421,421,10200000,1230,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
422,422,3100000,450,Kharghar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,19.0258415,73.0593001
423,423,5500000,655,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,19.0258415,73.0593001
424,424,32799999,780,Santacruz West,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,19.0844004,72.8372899
426,426,12000000,510,Goregaon West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1633281,72.8411995
427,427,17000000,1270,Goregaon West,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.1633281,72.8411995
428,428,2900000,558,Vasai east,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,19.3511962,72.8936185
429,429,36100000,1237,Nahur,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1,19.1591292,72.94644
430,430,3682000,715,Badlapur West,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,19.2388841,73.1367485
431,431,11600000,1179,Thane West,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,19.0263007,73.0120218
432,432,2100000,495,Thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0308262,73.0198537
433,433,2700000,570,Panvel,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.044048,72.9206192
434,434,3600000,575,Kalyan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,19.1930221,73.10434312662221
435,435,2865000,675,Badlapur East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.153266350000003,73.24120847913576
437,437,5200000,580,Mira Bhayandar,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,19.2813147,72.8747815
438,438,14000000,1185,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1840129,72.8412155
439,439,62500000,2665,Goregaon West,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,19.1633281,72.8411995
440,440,26500000,1305,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1840129,72.8412155
441,441,13000000,995,Malad West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1840129,72.8412155
442,442,10600000,1014,Malad West,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,19.1840129,72.8412155
443,443,11000000,756,Juhu,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.1070215,72.8275275
444,444,3985000,670,Kalyan,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,19.1930221,73.10434312662221
445,445,2200000,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,19.0137554,72.84629428907563
446,446,2300000,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,19.0137554,72.84629428907563
447,447,2650000,673,Ambarnath,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.13620795,72.81682698341878
448,448,4600000,650,Mira Road East,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,19.2948873,72.8678432
449,449,5000000,735,Ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
450,450,7200000,952,Sector 21 Ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
451,451,72000000,1141,Bandra East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0616565,72.8498111
452,452,6100000,1150,Dronagiri,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,19.183996049999998,72.97566911008184
453,453,18500000,1250,Nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,19.03359375,73.01816400929746
460,460,22500000,1750,Sanpada,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0,19.0607337,73.0116775
461,461,17000000,1250,Sanpada,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,19.0607337,73.0116775
462,462,6000000,687,Sector-18 Ulwe,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,18.97686135,73.0201311109118
463,463,11100000,1310,Sector-8 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,18.97686135,73.0201311109118
464,464,3500000,690,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,19.183996049999998,72.97566911008184
465,465,5200000,1070,Dronagiri,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.183996049999998,72.97566911008184
466,466,5800000,540,Ulwe,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,18.97686135,73.0201311109118
467,467,6200000,1135,Ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,18.97686135,73.0201311109118
468,468,27500000,3000,Sector-3 Ulwe,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,18.97686135,73.0201311109118
469,469,15500000,1500,Sector-3 Ulwe,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1,18.97686135,73.0201311109118
470,470,13799999,1440,Sector-3 Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,18.97686135,73.0201311109118
471,471,3400000,704,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,19.183996049999998,72.97566911008184
472,472,3500000,688,Dronagiri,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,19.183996049999998,72.97566911008184
473,473,5200000,667,Sector 17 Ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,18.97686135,73.0201311109118
474,474,2400000,625,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,19.183996049999998,72.97566911008184
475,475,4900000,650,Sector 23 Ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,18.97686135,73.0201311109118
476,476,4500000,610,Ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,18.97686135,73.0201311109118
477,477,14500000,1560,Ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.97686135,73.0201311109118
478,478,8200000,1150,Sector 17 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.97686135,73.0201311109118
479,479,29500000,2130,Nerul,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1,19.03359375,73.01816400929746
480,480,4900000,665,Sector 17 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.97686135,73.0201311109118
481,481,5000000,1155,Dronagiri,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0,19.183996049999998,72.97566911008184
482,482,5300000,1120,Dronagiri,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1,19.183996049999998,72.97566911008184
483,483,7000000,1000,Sector 17 Ulwe,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,18.97686135,73.0201311109118
484,484,3588000,690,Sector 23 Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,18.97686135,73.0201311109118
485,485,3800000,655,Sector 17 Ulwe,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,18.97686135,73.0201311109118
